iter	RMSE
730	0.001891695867
731	0.001891210021
732	0.001889955072
733	0.001888982271
734	0.001888114374
735	0.001887138885
736	0.001885758023
737	0.00188391911
738	0.00188342624
739	0.001879960697
740	0.001879390885
741	0.001878671265
742	0.001877866456
743	0.001877411762
744	0.001876068235
745	0.001872795623
746	0.001872022669
747	0.0018695107
748	0.001869075294
749	0.00186832027
750	0.001866542065
751	0.001863592597
752	0.001857900583
753	0.001856680909
754	0.001855691521
755	0.001853228091
756	0.001852748999
757	0.001851002814
758	0.0018498072
759	0.001849242047
760	0.001848431213
761	0.001846859774
762	0.001845124107
763	0.001842234931
764	0.001838852871
765	0.001837715496
766	0.001834932443
767	0.001829739444
768	0.001824874059
769	0.001823211698
770	0.001818235235
771	0.001815442846
772	0.001809814681
773	0.00180941964
774	0.001804579873
775	0.001802751437
776	0.001801741412
777	0.00179942471
778	0.001796764742
779	0.001790993002
780	0.001789013365
781	0.001784204799
782	0.001782645831
783	0.001781971627
784	0.001776595675
785	0.001770621628
786	0.001766624312
787	0.001765642846
788	0.001764833051
789	0.001763585154
790	0.001762804233
791	0.001761651885
792	0.001755424211
793	0.001754468886
794	0.001753533924
795	0.001750814994
796	0.001749925723
797	0.001749085035
798	0.001744069019
799	0.001743308219
800	0.001738179724
801	0.001734131719
802	0.001732619528
803	0.00172846845
804	0.001727696203
805	0.001724949005
806	0.00172399175
807	0.001722420068
808	0.001721355164
809	0.001716401829
810	0.001715654539
811	0.001714923847
812	0.001714337481
813	0.001708768127
814	0.00170825956
815	0.001707937354
816	0.001707125973
817	0.001702067541
818	0.001701295238
819	0.001700093956
820	0.001697497879
821	0.001696783649
822	0.001695730199
823	0.001694111479
824	0.001692577526
825	0.001690914502
826	0.001686115561
827	0.001685253073
828	0.001683861334
829	0.001682872741
830	0.00167805754
831	0.001673734556
832	0.001668759016
833	0.001665201325
834	0.00166451943
835	0.001663830584
836	0.001663394833
837	0.001661630325
838	0.001657907906
839	0.001657159968
840	0.001656459963
841	0.001651440409
842	0.001650928622
843	0.00164955291
844	0.001648882189
845	0.001646606906
846	0.00164579726
847	0.001645478996
848	0.001645089984
849	0.001643789712
850	0.001643163935
851	0.001638414662
852	0.001636576092
853	0.001633222205
854	0.001630720615
855	0.00163014062
856	0.001629589032
857	0.001625861192
858	0.001625429207
859	0.001622640563
860	0.001621489146
861	0.001620268951
862	0.001619798059
863	0.001619100303
864	0.001618531448
865	0.00161782621
866	0.001617326204
867	0.001612636731
868	0.001612404469
869	0.001611220729
870	0.001610751396
871	0.001610129854
872	0.001605668847
873	0.001604377618
874	0.001600120661
875	0.001598012892
876	0.001593794585
877	0.001589065865
878	0.001588614183
879	0.001587962455
880	0.001583379982
881	0.001581571286
882	0.001577335713
883	0.001576870436
884	0.001576127618
885	0.001572443206
886	0.001568793673
887	0.001567837858
888	0.001567304924
889	0.001563211795
890	0.001560803518
891	0.001559543329
892	0.001557256386
893	0.001556296971
894	0.001555097542
895	0.001554123164
896	0.001549997311
897	0.001549535625
898	0.001545404959
899	0.001543213511
900	0.001542465983
901	0.001541592499
902	0.0015411473
903	0.00153786429
904	0.001535926983
905	0.001531390136
906	0.001527456162
907	0.00152716407
908	0.00152662062
909	0.001526106573
910	0.001523193404
911	0.001522012559
912	0.001518110047
913	0.001516492871
914	0.001512828542
915	0.001512629354
916	0.001509873409
917	0.001506303863
918	0.001504119454
919	0.001503715621
920	0.001500976221
921	0.001500608434
922	0.001496632461
923	0.001493035213
924	0.001489910888
925	0.001488298685
926	0.001487699374
927	0.001484481603
928	0.001483075919
929	0.001482500365
930	0.001479062189
931	0.00147558424
932	0.001471642616
933	0.001468212633
934	0.001467112984
935	0.001464763373
936	0.001462058792
937	0.001461684197
938	0.0014590723
939	0.00145855124
940	0.001458263288
941	0.001455297894
942	0.001454936938
943	0.00145164717
944	0.001450710659
945	0.001447097519
946	0.001445820118
947	0.001445350555
948	0.001442522595
949	0.001442077632
950	0.001438786626
951	0.001435705787
952	0.001433098319
953	0.001429836365
954	0.001429360836
955	0.001426228968
956	0.001423280024
957	0.001423010871
958	0.001421670145
959	0.001421342455
960	0.001418199996
961	0.001417597106
962	0.00141719108
963	0.001416786205
964	0.001414213491
965	0.001411777909
966	0.001410856864
967	0.001409232494
968	0.001406763152
969	0.00140605779
970	0.001404682902
971	0.00140227353
972	0.001399137683
973	0.001397951988
974	0.001397188128
975	0.001394282807
976	0.001391488328
977	0.001391097827
978	0.001388691104
979	0.001385169658
980	0.00138456505
981	0.001383908248
982	0.001383682487
983	0.001380911802
984	0.001380547056
985	0.00137987854
986	0.001376954061
987	0.001375469118
988	0.001375093405
989	0.001372944656
990	0.001371494617
991	0.001371125799
992	0.00136871858
993	0.001368364009
994	0.001367939873
995	0.001367572829
996	0.001367217622
997	0.001365803501
998	0.001363031868
999	0.001361178209
